"","Date","AAPL","AMZN","GOOGL","JNJ","JPM","META","MSFT","NVDA","PG","XOM","TSM","AVGO","ORCL"
"1775","2020-01-21",76.31,94.6,73.56,126.08,116.19,219.9,158.09,6.17,107.82,50.81,52.17,26.5,50.71
"1776","2020-01-22",76.58,94.37,73.64,125.22,116.06,219.78,157.33,6.22,108,50.52,52.27,26.93,50.25
"1777","2020-01-23",76.95,94.23,73.68,125.45,115.94,218.24,158.3,6.29,107.51,50.2,51.49,27.5,50.49
"1778","2020-01-24",76.73,93.08,72.76,125.28,113.06,216.43,156.7,6.23,107.64,49.86,51.71,27.87,49.65
"1779","2020-01-27",74.47,91.42,71.05,125.64,112.11,213.38,154.08,5.98,108.11,48.67,49.5,26.59,48.38
"1780","2020-01-28",76.58,92.66,71.98,126.27,114.15,216.28,157.1,6.17,108.4,48.61,51.14,27.38,49.09
"1781","2020-01-29",78.18,92.9,72.29,127.15,113.98,221.68,159.55,6.11,107.57,48.2,51.23,27.32,48.85
"1782","2020-01-30",78.07,93.53,72.17,127,115.39,208.08,164.05,6.12,108.34,48.71,49.98,27.12,48.95
"1783","2020-01-31",74.61,100.44,71.1,125.74,112.39,200.51,161.63,5.88,107.19,46.71,48.32,26.25,48.16
"1784","2020-02-03",74.4,100.21,73.57,126.84,113.25,202.77,165.57,5.98,107.61,45.66,49.06,26.26,48.75
"1785","2020-02-04",76.86,102.48,71.73,128.05,114.88,208.37,171.02,6.15,108.09,45.09,51.52,26.81,49.62
"1786","2020-02-05",77.49,101.99,71.76,130.06,116.83,208.65,170.81,6.24,109.08,47.16,51.88,27.3,50.27
"1787","2020-02-06",78.39,102.51,73.25,129.68,116.85,209.39,174.35,6.33,109.36,46.52,51.97,27.5,50.24
"1788","2020-02-07",77.33,103.96,73.4,128.29,116.47,210.86,174.6,6.26,108.45,46.22,50.34,27.12,50.25
"1789","2020-02-10",77.69,106.7,74.87,128.27,116.96,211.58,179.17,6.55,108.52,45.73,51.07,27.03,50.5
"1790","2020-02-11",77.23,107.54,74.94,128.37,117.18,205.75,175.12,6.67,106.8,46.16,52.54,27.54,50.64
"1791","2020-02-12",79.06,108,75.36,127.61,117.18,209.3,175.38,6.78,106.19,46.73,53.41,27.93,51.18
"1792","2020-02-13",78.5,107.49,75.1,126.77,117.07,211.66,174.43,6.74,107.48,46.47,53.14,27.87,50.79
"1793","2020-02-14",78.52,106.74,75.37,126.8,116.72,212.69,175.99,7.21,108.5,46.25,52.12,27.34,50.94
"1794","2020-02-18",77.08,107.78,75.4,125.97,115.17,216.29,177.77,7.38,107.41,45.67,50.32,26.73,50.92
"1795","2020-02-19",78.19,108.51,75.67,125.8,116.74,215.98,178.3,7.83,107.9,46.02,51.63,27.16,50.91
"1796","2020-02-20",77.39,107.65,75.28,125.32,116.74,213.09,175.58,7.68,108.88,45.65,50.59,26.6,50.97
"1797","2020-02-21",75.64,104.8,73.62,126.63,115.32,208.72,170.03,7.32,108.98,45.1,49.79,26.2,50.21
"1798","2020-02-24",72.05,100.46,70.46,124.03,112.22,199.33,162.7,6.8,106.06,42.98,48.48,25.09,48.35
"1799","2020-02-25",69.61,98.64,68.8,122.95,107.21,195.41,160.02,6.52,104.45,41.34,48.24,24.32,46.8
"1800","2020-02-26",70.71,98.98,69,122.13,107.53,195.83,162.01,6.66,103.36,40.43,49.29,24.59,47.8
"1801","2020-02-27",66.09,94.21,65.25,118.25,103.06,188.43,150.6,6.29,97.63,38,47.73,23.57,46.63
"1802","2020-02-28",66.05,94.19,66.46,114.31,98.59,191.13,154.25,6.73,97.39,39.23,48.23,23.45,45.42
"1803","2020-03-02",72.2,97.7,68.8,119.02,103.18,195.08,164.51,6.88,102.84,41.09,50.14,24.52,46.74
"1804","2020-03-03",69.91,95.45,66.38,115.25,99.31,184.6,156.63,6.62,101.64,39.12,49.16,23.59,44.86
"1805","2020-03-04",73.15,98.79,68.56,121.96,101.77,190.43,162.38,7.09,107.09,39.98,51.13,24.56,46.41
"1806","2020-03-05",70.78,96.2,65.25,120.71,96.77,183.89,158.3,6.81,104.62,38.22,49.92,23.58,44.08
"1807","2020-03-06",69.84,95.05,64.3,120.73,91.77,179.83,153.83,6.63,104.65,36.37,49.33,23.18,43.5
"1808","2020-03-09",64.31,90.03,60.33,115.98,79.34,168.32,143.4,6.11,99.83,31.92,46.43,21.31,42.25
"1809","2020-03-10",68.95,94.59,63.28,120.4,85.51,176.95,153.21,6.5,103.69,33.11,48.83,22.62,44.61
"1810","2020-03-11",66.55,91.04,60.09,112.03,81.48,169.06,146.27,6.14,95.98,32.02,46.79,21.16,41.07
"1811","2020-03-12",59.98,83.83,55.16,106.6,74.76,153.4,132.4,5.39,87.6,28.36,43.61,18.82,36.55
"1812","2020-03-13",67.16,89.25,60.26,114.15,88.23,169.1,151.22,6,98.12,29.07,46.78,20.15,44.01
"1813","2020-03-16",58.52,84.46,53.25,108.06,75.03,145,128.93,4.89,93.33,26.3,40.22,16.14,39.23
"1814","2020-03-17",61.1,90.39,55.48,116.1,79.61,148.38,139.55,5.41,101.7,28.07,43.48,17.16,43.03
"1815","2020-03-18",59.6,91.5,54.15,114.72,71.23,145.94,133.67,5.05,101.02,25.26,39.74,14.44,43.41
"1816","2020-03-19",59.15,94.05,55.17,107.99,72.43,152.07,135.87,5.3,95.33,26.26,39.69,16.73,41.39
"1817","2020-03-20",55.39,92.3,53.01,101.91,70.9,148.69,130.77,5.12,88.11,24.97,40.27,16.82,41.92
"1818","2020-03-23",54.21,95.14,52.31,94.47,67.1,147.07,129.46,5.3,84.04,23.99,40.93,16.93,40.58
"1819","2020-03-24",59.65,97,56.08,101.3,75.09,159.86,141.23,6.21,88.83,27.03,44.19,18.62,43.93
"1820","2020-03-25",59.32,94.29,54.67,101.49,77.89,155.13,139.88,6.12,86.81,28.44,44.31,19.03,42.19
"1821","2020-03-26",62.45,97.77,57.71,107.59,83.31,162.21,148.63,6.41,92.36,29.61,45.09,21.28,46.35
"1822","2020-03-27",59.86,95,55.1,104.69,77.38,155.7,142.53,6.29,94.76,28.18,42.42,20.18,45.76
"1823","2020-03-30",61.57,98.2,56.89,113.06,79.39,164.8,152.55,6.61,98.92,28.6,43.24,21.01,46.24
"1824","2020-03-31",61.44,97.49,57.66,111.46,76.45,165.64,150.15,6.56,94.62,28.96,43.21,20.74,44.38
"1825","2020-04-01",58.21,95.39,54.69,109.49,71.63,158.49,144.82,6.05,94.04,28.62,42.06,19.57,44.73
"1826","2020-04-02",59.18,95.94,55.43,113.18,74.31,157.09,147.82,6.36,98.4,30.81,43.52,20.74,45.73
"1827","2020-04-03",58.33,95.33,54.23,114.05,72.11,153.11,146.46,6.07,98.99,29.9,42.55,20.5,45.36
"1828","2020-04-06",63.42,99.88,58.72,118.8,76.75,164.4,157.35,6.68,101.33,30.86,45.18,22.09,47.28
"1829","2020-04-07",62.68,100.58,58.68,116.86,77.76,167.66,155.65,6.45,97,31.45,44.96,22.16,46.61
"1830","2020-04-08",64.29,102.15,59.9,121.77,80.9,173.07,157.22,6.65,99,33.44,45.46,22.84,48.1
"1831","2020-04-09",64.75,102.14,59.88,120.05,88.16,173.97,157.23,6.55,98.62,32.89,43.7,22.25,49.07
"1832","2020-04-13",66.02,108.44,60.07,118.81,84.24,173.58,157.58,6.72,99.73,32.61,44.08,22.74,48.87
"1833","2020-04-14",69.36,114.17,62.79,124.13,81.93,176.93,165.38,7.07,104.04,32.36,45.78,23.42,49.82
"1834","2020-04-15",68.73,115.38,62.39,125.51,77.89,175.74,163.64,6.99,104.27,30.87,44.9,22.52,49.05
"1835","2020-04-16",69.27,120.41,62.4,127.22,74.92,175.03,168.56,7.34,104.51,29.86,47.38,22.6,49.55
"1836","2020-04-17",68.33,118.75,63.47,129.22,81.66,178,170.04,7.28,107.25,32.96,48.55,23.26,50.39
"1837","2020-04-20",66.91,119.68,62.58,128.92,78.68,177,166.67,7.15,103.73,31.41,47.55,22.6,49.74
"1838","2020-04-21",64.85,116.41,60.15,127.23,76.4,169.62,159.78,6.71,102.94,31.24,46.45,21.67,47.34
"1839","2020-04-22",66.71,118.17,62.45,130.04,76.65,181.02,165.2,7.13,102.7,32.13,47.88,22.75,48.23
"1840","2020-04-23",66.45,119.97,63.08,132.19,76.69,183.85,163.2,7.07,103.39,33.14,47.6,22.65,47.95
"1841","2020-04-24",68.37,120.51,63.35,131.63,77.82,188.75,166.18,7.21,102.85,33.35,47.68,23.17,48.91
"1842","2020-04-27",68.42,118.8,63.07,131.15,81.18,186.2,165.71,7.4,101.7,33.51,48.39,23.49,49.24
"1843","2020-04-28",67.31,115.7,61.17,128.68,81.75,181.64,161.67,7.26,101.21,34.3,47.71,23.16,49.08
"1844","2020-04-29",69.52,118.64,66.61,127.71,83.96,192.84,168.93,7.43,101.38,36.2,49.26,24.15,49.71
"1845","2020-04-30",70.99,123.7,66.83,127.54,82.16,203.29,170.62,7.28,102.06,35.44,48.04,23.76,48.87
"1846","2020-05-01",69.85,114.3,65.37,126.05,80,200.87,166.2,7.04,101.15,32.9,46.21,22.72,47.78
"1847","2020-05-04",70.84,115.8,65.65,126.03,79.05,203.84,170.27,7.25,100.24,34.23,47.16,22.95,47.75
"1848","2020-05-05",71.9,115.89,66.95,127.08,78.93,205.63,172.1,7.32,100.45,34.19,46.76,23.17,48.02
"1849","2020-05-06",72.64,117.56,66.77,125.87,77.45,207.02,173.79,7.42,97.93,33.55,47.14,23.11,47.85
"1850","2020-05-07",73.39,118.38,67.95,125.45,78.25,209.79,174.8,7.59,97.13,33.74,47.32,23.43,48.53
"1851","2020-05-08",75.14,118.98,68.7,126.4,79.53,210.88,175.83,7.78,100.4,35.22,47.84,24.06,49.43
"1852","2020-05-11",76.32,120.45,69.65,126.75,77.19,211.7,177.79,8.03,99.85,34.88,47.38,24.1,49.39
"1853","2020-05-12",75.45,117.85,68.24,125.07,74.67,208.64,173.76,7.77,99.19,34.3,46.21,23.49,48.23
"1854","2020-05-13",74.54,118.4,66.91,125.06,72.09,203.68,171.14,7.75,98.64,32.6,46.04,23.02,47.65
"1855","2020-05-14",75,119.44,67.33,125.5,75.09,205.38,171.88,8,98.55,32.89,47.11,23.33,48.82
"1856","2020-05-15",74.55,120.49,68.14,127.88,73.7,209.42,174.38,8.46,99.24,32.65,45.03,22.78,48.83
"1857","2020-05-18",76.31,121.31,68.74,127.94,77.6,211.71,176.05,8.72,100.62,35.25,46.9,23.93,49.04
"1858","2020-05-19",75.87,122.47,68.2,126.67,76.07,215.38,174.83,8.77,97.36,34.16,45.94,23.79,48.29
"1859","2020-05-20",77.34,124.9,69.93,125.53,78.35,228.37,177.25,8.94,98.09,35.27,46.88,24.38,48.81
"1860","2020-05-21",76.77,122.34,69.81,124.71,77.36,229.78,175.13,8.74,96.65,34.64,45.89,24.04,48.18
"1861","2020-05-22",77.26,121.84,70.13,123.57,76.76,233.28,175.2,8.99,97.5,34.67,45.03,24.21,48.55
"1862","2020-05-26",76.74,121.09,70.54,123.73,82.21,230.59,173.35,8.68,97.01,35.69,45.95,24.67,48.7
"1863","2020-05-27",77.07,120.52,70.48,124.01,86.97,227.55,173.58,8.49,98.62,35.95,46.78,25.16,49.08
"1864","2020-05-28",77.11,120.06,70.38,125.79,85.67,223.9,173.19,8.45,100.49,35.02,45.46,24.77,49.47
"1865","2020-05-29",77.03,122.12,71.14,127.32,83.49,223.53,174.95,8.84,100.37,35.35,45.51,25.48,49.61
"1866","2020-06-01",77.98,123.55,71.21,125.98,84.59,230.3,174.55,8.77,101.53,35.98,46.14,25.37,48.95
"1867","2020-06-02",78.34,123.62,71.57,126.89,84.88,231.11,176.54,8.79,102.23,36.78,47.03,26.08,49.16
"1868","2020-06-03",78.77,123.92,71.42,127.23,89.46,228.56,176.97,8.74,102.63,38.28,47.98,27.08,49.35
"1869","2020-06-04",78.09,123.03,70.18,125.59,91.32,224.72,174.64,8.74,100.49,38.17,49.08,27.03,48.76
"1870","2020-06-05",80.32,124.15,71.46,126.07,95.43,229.17,178.72,8.89,102.46,41.27,49.91,27.74,49.8
"1871","2020-06-08",80.79,126.2,71.86,125.62,97.33,229.79,179.83,8.78,103.08,42.56,50.25,27.78,50.84
"1872","2020-06-09",83.34,130.04,72.06,124.93,94.84,237.01,181.21,9.02,102.47,41.61,51.19,27.59,49.99
"1873","2020-06-10",85.49,132.37,72.69,126.5,90.99,235.09,187.93,9.33,103.24,39.38,52.04,27.56,49.92
"1874","2020-06-11",81.38,127.9,69.57,120.57,83.4,222.87,177.84,8.77,100.67,35.9,49.77,25.7,47.34
"1875","2020-06-12",82.08,127.25,70.12,121.67,85.68,226.99,179.24,8.9,100.11,36.67,50.64,26.27,47.85
"1876","2020-06-15",83.1,128.63,70.5,120.9,86.87,230.89,180.39,9.14,101.04,36.65,50.65,26.61,49.13
"1877","2020-06-16",85.3,130.76,71.78,123.64,87.56,234.02,184.81,9.04,102.29,37.47,50.46,27.19,50.37
"1878","2020-06-17",85.18,132.05,72.08,123.27,85.35,233.9,185.45,9.2,102.11,36.25,51.18,27.42,47.53
"1879","2020-06-18",85.22,132.7,71.17,122.75,84.88,234.3,187.43,9.19,103.28,36.48,51.15,27.89,49.54
"1880","2020-06-19",84.73,133.75,70.7,123.1,83.91,237.13,186.31,9.23,102.97,35.75,50.39,26.76,50.19
"1881","2020-06-22",86.95,135.69,71.99,122.73,83,237.56,191.49,9.49,101.96,36.09,51.02,27.72,50.86
"1882","2020-06-23",88.8,138.22,72.65,122.27,84.02,240.56,192.77,9.42,101.94,36.31,51.71,27.52,50.92
"1883","2020-06-24",87.24,136.72,71.1,119.67,81.21,232.4,188.88,9.2,100.81,34.6,51.54,27.13,50.23
"1884","2020-06-25",88.39,137.73,71.51,119.54,84.04,234.05,191.27,9.46,102.08,35.12,51.96,27.3,50.31
"1885","2020-06-26",85.68,134.64,67.62,117.95,79.44,214.58,187.44,9.12,99.78,33.91,51.32,27.17,49.99
"1886","2020-06-29",87.65,134.02,69.33,119.01,79.79,219.11,189.46,9.17,101.88,34.46,51.37,27.38,50.52
"1887","2020-06-30",88.38,137.94,70.37,120.37,80.7,225.49,194.3,9.47,103.53,34.77,51.72,27.9,50.99
"1888","2020-07-01",88.22,143.93,71.56,120.15,80.01,235.9,195.43,9.5,103.89,33.98,51.76,27.64,51.2
"1889","2020-07-02",88.22,144.51,72.95,120.66,80.27,231.8,196.92,9.58,104.67,34.27,53.4,27.89,51.61
"1890","2020-07-06",90.58,152.85,74.42,122.38,82.3,238.61,201.16,9.81,105.32,34.51,56.37,28.18,52.22
"1891","2020-07-07",90.3,150.01,73.94,122.27,79.98,239.19,198.82,9.84,105.83,33.62,55.31,27.68,51.95
"1892","2020-07-08",92.4,154.06,74.62,122.63,80.83,241.89,203.19,10.18,106.41,33.54,57.02,28.25,52.28
"1893","2020-07-09",92.8,159.13,75.36,121.96,79.08,242.8,204.62,10.47,106.05,32.15,59.01,28.42,53.08
"1894","2020-07-10",92.96,160,76.37,121.86,83.4,243.37,204,10.44,107.27,33.16,58.17,28.24,52.95
"1895","2020-07-13",92.53,155.2,75.04,124.29,84.59,237.34,197.7,10.02,107.41,33.17,59.28,27.52,52.6
"1896","2020-07-14",94.06,154.2,75.47,126.61,85.08,238.07,198.92,10.34,108.31,34.26,61,27.85,53
"1897","2020-07-15",94.71,150.44,75.28,126.9,86.4,238.61,198.62,10.19,107.8,34.7,60.18,27.74,52.46
"1898","2020-07-16",93.54,149.99,75.18,127.74,86.64,239.26,194.69,10.1,108.03,34.42,60.66,27.52,51.72
"1899","2020-07-17",93.35,148.1,75.27,127.83,85.04,240.35,193.69,10.17,108.78,33.83,60.49,27.64,50.87
"1900","2020-07-20",95.32,159.84,77.61,128.04,84.29,243.72,202.02,10.48,108.44,33.04,60.94,28.03,51.33
"1901","2020-07-21",94,156.91,77.21,128.16,86.12,240.07,199.3,10.29,108.3,34.71,61.77,27.79,51.8
"1902","2020-07-22",94.27,155,77.66,128.39,85.49,238.21,202.16,10.4,109.22,33.9,62.43,27.74,51.9
"1903","2020-07-23",89.98,149.33,75.27,128.05,85.75,230.99,193.37,10.1,109.93,33.97,61.37,27.37,51.66
"1904","2020-07-24",89.76,150.45,74.84,126.78,85.14,229.11,192.19,10.16,109.76,33.76,67.32,27.03,51.56
"1905","2020-07-27",91.88,152.76,75.9,125.97,83.94,231.88,194.62,10.39,110.07,34.26,75.84,27.64,51.27
"1906","2020-07-28",90.37,150.02,74.62,125.67,84.31,228.52,192.87,10.18,111.43,33.86,70.07,27.17,51.28
"1907","2020-07-29",92.11,151.68,75.6,125.42,86.35,231.67,194.82,10.43,111.8,34.23,75.31,27.3,51.61
"1908","2020-07-30",93.22,152.59,76.34,125.68,84.05,232.87,194.67,10.58,114.51,32.55,72.82,27.59,51.19
"1909","2020-07-31",102.98,158.23,73.84,124.76,83.72,251.91,195.73,10.58,114.25,32.71,71.87,28,51.38
"1910","2020-08-03",105.57,155.59,73.58,126.12,83.25,250.21,206.74,10.97,114.4,32.85,71.92,28.4,51.87
"1911","2020-08-04",106.28,156.94,73.11,126.01,82.77,248.1,203.63,11.19,116.58,33.8,73.05,29.03,51.89
"1912","2020-08-05",106.66,160.25,73.4,127.02,84.21,247.39,203.3,11.25,116.27,34.09,74.36,29.13,51.42
"1913","2020-08-06",110.39,161.25,74.68,126.29,84.24,263.44,206.56,11.3,115.64,33.93,73.35,29.1,51.22
"1914","2020-08-07",107.88,158.37,74.36,127.19,86.09,266.58,202.86,11.16,116.37,33.77,72.91,28.81,51.17
"1915","2020-08-10",109.44,157.41,74.28,126.7,87.18,261.18,198.82,11.13,116.85,34.6,72.76,28.94,50.9
"1916","2020-08-11",106.19,154.03,73.47,125.79,89.94,254.35,194.17,10.81,116.09,34.96,71,28.64,50.28
"1917","2020-08-12",109.72,158.11,74.8,128.09,89.18,258.09,199.72,11.4,118.03,34.95,72.32,29.49,50.19
"1918","2020-08-13",111.66,158.05,75.26,126.67,88.68,259.49,199.25,11.4,118.31,34.1,71.33,29.12,50.05
"1919","2020-08-14",111.56,157.4,74.67,126.88,88.72,259.43,199.44,11.52,117.72,34.25,71.43,28.98,50.22
"1920","2020-08-17",111.27,159.12,75.24,127.52,86.38,259.35,200.76,12.3,118.07,33.8,73.05,29.2,50.02
"1921","2020-08-18",112.2,165.62,77.21,128.46,85.17,260.52,201.92,12.22,118.95,33.64,72.34,29.05,51.13
"1922","2020-08-19",112.34,163.02,76.65,128.72,85.37,260.77,200.69,12.1,118.3,33.26,71.55,29.1,52.07
"1923","2020-08-20",114.83,164.87,78.22,129.6,84.35,267.14,205.36,12.1,119.24,32.76,69.97,29.07,51.2
"1924","2020-08-21",120.75,164.24,78.19,130.75,84.31,265.16,203.87,12.64,119.76,32.51,71.37,29.17,51.14
"1925","2020-08-24",122.19,165.37,78.66,131.09,86.68,269.51,204.51,12.68,120.69,33.47,71.88,29.52,51.9
"1926","2020-08-25",121.19,167.32,79.69,131.02,87.06,278.87,207.17,12.71,121.17,32.41,72.92,29.71,51.97
"1927","2020-08-26",122.84,172.09,81.59,131.22,85.84,301.8,211.65,12.73,120.59,31.72,74.47,30.03,53.27
"1928","2020-08-27",121.37,170,80.82,131.81,88.66,291.19,216.84,12.59,120.43,31.5,73.43,29.98,52.98
"1929","2020-08-28",121.17,170.09,81.36,132.38,89.03,291.62,219.07,13.1,120.92,32.26,73.28,30.48,53.63
"1930","2020-08-31",125.28,172.55,80.87,132.18,86.79,291.17,215.84,13.33,120.53,31.66,72.2,30.69,53.02
"1931","2020-09-01",130.27,174.96,82.13,130.55,86.75,293.39,217.51,13.78,120.4,31.26,74.29,31.78,53.42
"1932","2020-09-02",127.57,176.57,85.23,132.54,88.06,300.4,221.7,14.3,122.43,31.07,74.86,33.15,54.69
"1933","2020-09-03",117.36,168.4,80.86,128.85,87.78,289.1,207.96,12.98,120.47,31.01,73.95,31.12,52.91
"1934","2020-09-04",117.44,164.73,78.47,128.03,89.68,280.77,205.04,12.58,120.21,30.98,71.89,32.08,51.64
"1935","2020-09-08",109.53,157.49,75.61,126.88,86.56,269.28,193.95,11.88,118.45,30.27,70.44,30.99,51.26
"1936","2020-09-09",113.9,163.43,76.78,128.98,87.38,271.82,202.21,12.68,120.38,30.09,72.33,31.82,52.77
"1937","2020-09-10",110.18,158.76,75.73,126.58,86.48,266.23,196.55,12.27,119.11,29.33,71.88,31.56,53.12
"1938","2020-09-11",108.74,155.81,75.22,127.33,87.56,264.76,195.26,12.13,120.37,29.25,71.8,31.8,52.81
"1939","2020-09-14",112,155.15,74.88,127.82,88.77,264.3,196.58,12.83,120.8,29.06,73.33,32.02,55.09
"1940","2020-09-15",112.17,157.81,76.18,128.28,86.01,270.53,199.81,12.95,120.8,28.75,78.21,32.43,56.46
"1941","2020-09-16",108.86,153.9,75.04,127.86,86.37,261.69,196.24,12.48,119.98,29.97,75.73,32.44,55.99
"1942","2020-09-17",107.13,150.44,73.79,126.8,85.38,253.05,194.19,12.42,119.83,29.97,75,32.35,55.76
"1943","2020-09-18",103.73,147.75,72.01,128.53,85.2,250.78,191.78,12.15,119.7,29.48,73.47,31.8,55.36
"1944","2020-09-21",106.87,148.02,70.97,125.02,82.57,246.43,193.84,12.48,119.12,28.88,73.8,31.38,56.35
"1945","2020-09-22",108.55,156.45,72.44,124.25,81.67,252.98,198.51,12.6,120.21,28.17,73.69,32.25,56.17
"1946","2020-09-23",104,149.99,69.94,124.45,80.34,247.29,191.97,12.09,118.77,27.26,71.35,31.36,54.63
"1947","2020-09-24",105.07,150.99,70.61,124.65,80.27,247.8,194.46,12.31,119.31,27.21,71.77,31.45,54.94
"1948","2020-09-25",109.01,154.76,71.41,125.5,80.97,253.05,198.89,12.83,119.92,27.46,72.23,31.83,55.41
"1949","2020-09-28",111.61,158.7,72.39,126.75,83.3,255.04,200.44,12.99,120.25,27.99,73.04,32.76,55.2
"1950","2020-09-29",110.77,157.24,72.75,126.71,82.6,259.97,198.35,13.18,119.6,27.18,73.72,32.49,55.1
"1951","2020-09-30",112.44,157.44,72.73,128.28,83.4,260.08,201.29,13.49,121.11,27.22,74.24,32.5,55.31
"1952","2020-10-01",113.39,161.06,73.84,126.93,84,264.78,203.33,13.57,121.33,26.26,75.65,32.88,55.3
"1953","2020-10-02",109.73,156.25,72.23,126,84.8,258.14,197.33,13.02,120.35,26.15,73.99,31.83,54.51
"1954","2020-10-05",113.11,159.96,73.59,127.72,86.59,262.81,201.34,13.6,121.46,26.75,77.41,32.66,55.18
"1955","2020-10-06",109.86,155,72.01,126.02,85.7,256.87,197.06,13.69,121.65,26.47,76.11,32.47,55.14
"1956","2020-10-07",111.73,159.78,72.41,127.41,87.2,256.33,200.81,13.92,122.6,26.56,79.59,32.71,56.37
"1957","2020-10-08",111.62,159.53,73.62,128.28,88.99,261.93,201.53,13.8,123.43,27.95,80.4,33.3,56.65
"1958","2020-10-09",113.56,164.33,74.96,130.08,88.48,262.62,206.54,13.72,124.53,27.54,81.3,33.6,56.89
"1959","2020-10-12",120.78,172.15,77.64,130.83,89.57,273.84,211.89,14.18,125.9,27.45,83.25,34.11,57.18
"1960","2020-10-13",117.57,172.18,77.77,127.83,88.11,274.22,213.28,14.2,125.66,27.13,82.08,34.03,56.72
"1961","2020-10-14",117.66,168.19,77.59,127.6,87.63,269.93,211.37,14.05,125.51,27.07,81.13,33.92,56.71
"1962","2020-10-15",117.19,166.93,77.19,126.82,88.94,264.87,210.22,13.93,125.33,27.31,80.72,33.89,56.3
"1963","2020-10-16",115.55,163.64,77.8,127.6,88.75,264.09,210.22,13.77,125.81,27.03,79.39,33.78,56.09
"1964","2020-10-19",112.6,160.36,75.92,124.35,87.26,259.59,205.02,13.46,123.65,26.49,80.18,33.52,55.46
"1965","2020-10-20",114.09,160.85,76.97,124.54,87.76,265.7,205.43,13.6,124.15,26.72,80.82,33.63,55.58
"1966","2020-10-21",113.47,159.25,78.7,124.01,86.88,276.8,205.57,13.48,124.82,26.29,80.25,33.19,55.51
"1967","2020-10-22",112.38,158.82,79.73,125,89.95,276.19,205.66,13.32,123.94,27.64,80.77,33.3,55.53
"1968","2020-10-23",111.69,160.22,81.04,125.14,90.76,282.81,206.94,13.55,124.75,27.08,80.86,33.25,55.72
"1969","2020-10-26",111.7,160.35,78.62,124.04,88.52,275.19,201.05,13.1,123.81,26.44,79.42,32.38,53.48
"1970","2020-10-27",113.2,164.32,79.34,123.34,86.85,281.32,204.09,13.36,124.73,26.02,79.4,32.08,53.1
"1971","2020-10-28",107.96,158.14,74.97,119.21,84.41,265.81,193.97,12.59,120.62,25.03,76.78,30.97,51.71
"1972","2020-10-29",111.96,160.55,77.26,118.2,84.96,278.88,195.92,12.98,120.54,26.14,77.73,31.67,52.11
"1973","2020-10-30",105.69,151.81,80.2,118.13,85.72,261.28,193.77,12.5,120.13,25.86,76.8,31.19,52.2
"1974","2020-11-02",105.6,150.22,80.61,119.5,87.65,259.55,193.64,12.54,121.35,26.95,78.48,31.33,52.51
"1975","2020-11-03",107.22,152.42,81.67,119.33,90.41,263.46,197.56,12.98,123.74,26.49,80.3,31.56,52.84
"1976","2020-11-04",111.6,162.06,86.64,120.11,87.65,285.39,207.09,13.75,123.23,26.34,81.91,32.53,52.55
"1977","2020-11-05",115.56,166.1,87.46,120.42,91.24,292.64,213.7,14.12,124.75,26.3,82.81,33.97,52.71
"1978","2020-11-06",115.43,165.57,87.33,122.56,90.02,291.37,214.11,14.52,125.5,25.99,83.7,33.95,52.84
"1979","2020-11-09",113.13,157.19,87.41,125.86,102.21,276.84,209.01,13.59,120.91,29.28,81.52,33.5,52.88
"1980","2020-11-10",112.79,151.75,86.23,127.76,101.88,270.54,201.94,12.73,122.89,29.93,80.27,32.39,52.72
"1981","2020-11-11",116.21,156.87,86.71,127.34,100.36,274.56,207.25,13.38,124.48,29.62,83.22,33.53,53.21
"1982","2020-11-12",115.94,155.51,86.49,127.78,99.12,273.17,206.18,13.42,124.55,28.6,82.25,33.02,52.51
"1983","2020-11-13",115.99,156.44,87.95,129.15,99.74,275.03,207.21,13.26,126.42,29.29,85.36,33.32,52.94
"1984","2020-11-16",117,156.55,88.04,129.97,102.56,277.02,207.9,13.47,124.8,30.98,90.9,33.97,53.17
"1985","2020-11-17",116.11,156.78,87.42,128.68,101.52,273.09,205.25,13.38,124.31,31.4,87.64,33.95,53.14
"1986","2020-11-18",114.79,155.27,86.38,126.97,100.77,270.08,202.54,13.39,122.4,30.21,88.76,33.95,52.33
"1987","2020-11-19",115.38,155.85,87.27,126.78,101.04,271.05,203.83,13.4,122.25,30.37,88.47,34.28,52.51
"1988","2020-11-20",114.12,154.97,86.17,126.1,100.17,267.83,201.88,13.05,122.05,29.99,87.29,34.19,51.82
"1989","2020-11-23",110.72,154.92,85.73,124.82,103.06,266.57,201.61,13.1,121.58,31.96,89.86,34.52,52.17
"1990","2020-11-24",112.01,155.9,87.53,124.82,107.82,275,205.21,12.92,121.19,34.08,88.49,34.99,53.56
"1991","2020-11-25",112.84,159.25,87.55,124.66,106.69,273.68,205.22,13.19,121.51,33.13,89.27,34.86,53.41
"1992","2020-11-27",113.39,159.77,88.68,124.93,105.99,275.88,206.52,13.22,121.45,32.63,90.42,35.23,53.73
"1993","2020-11-30",115.78,158.4,87.06,125.52,103.07,275.05,205.41,13.36,121.68,30.96,88.84,35.82,53.7
"1994","2020-12-01",119.35,161,89.09,127.93,104.69,284.56,207.46,13.35,122.11,31.26,92.36,36.09,54.65
"1995","2020-12-02",119.7,160.18,90.56,128.52,106.7,285.53,206.66,13.5,121.23,32.43,91.15,36.01,54.96
"1996","2020-12-03",119.56,159.34,90.41,129.27,106,279.89,205.57,13.36,120.34,32.65,91.11,35.66,55.14
